timestamp,vtol_in_rw_mode,vtol_in_trans_mode,in_transition_to_fw,vtol_transition_failsafe,fw_permanent_stab
732333533,0,0,0,0,0
732532462,0,0,0,0,0
732731354,0,0,0,0,0
732930295,0,0,0,0,0
733134127,0,0,0,0,0
733333044,0,0,0,0,0
733532004,0,0,0,0,0
733735811,0,0,0,0,0
733934766,0,0,0,0,0
734133697,0,0,0,0,0
734332571,0,0,0,0,0
734531534,0,0,0,0,0
734730389,0,0,0,0,0
734934302,0,0,0,0,0
735133282,0,0,0,0,0
735332153,0,0,0,0,0
735531019,0,0,0,0,0
735730016,0,0,0,0,0
735933796,0,0,0,0,0
736132772,0,0,0,0,0
736336711,0,0,0,0,0
736535607,0,0,0,0,0
736734544,0,0,0,0,0
736933419,0,0,0,0,0
737132329,0,0,0,0,0
737331187,0,0,0,0,0
737530082,0,0,0,0,0
737734001,0,0,0,0,0
737932934,0,0,0,0,0
738131864,0,0,0,0,0
738330746,0,0,0,0,0
738529654,0,0,0,0,0
738733545,0,0,0,0,0
738932420,0,0,0,0,0
739136319,0,0,0,0,0
739335273,0,0,0,0,0
739534235,0,0,0,0,0
739733164,0,0,0,0,0
739932001,0,0,0,0,0
740130940,0,0,0,0,0
740329825,0,0,0,0,0
740533710,0,0,0,0,0
740732622,0,0,0,0,0
740931614,0,0,0,0,0
741130583,0,0,0,0,0
741334445,0,0,0,0,0
741533399,0,0,0,0,0
741732368,0,0,0,0,0
741936185,0,0,0,0,0
742135283,0,0,0,0,0
742334170,0,0,0,0,0
742533170,0,0,0,0,0
742732074,0,0,0,0,0
742933611,0,0,0,0,0
743130081,0,0,0,0,0
743333937,0,0,0,0,0
743532329,0,0,0,0,0
743731328,0,0,0,0,0
743930242,0,0,0,0,0
744134056,0,0,0,0,0
744332934,0,0,0,0,0
744531851,0,0,0,0,0
744735756,0,0,0,0,0
744934714,0,0,0,0,0
745133591,0,0,0,0,0
745332482,0,0,0,0,0
745531464,0,0,0,0,0
745730382,0,0,0,0,0
745929228,0,0,0,0,0
746133191,0,0,0,0,0
746332036,0,0,0,0,0
746531013,0,0,0,0,0
746734929,0,0,0,0,0
746933808,0,0,0,0,0
747132717,0,0,0,0,0
747331598,0,0,0,0,0
747535543,0,0,0,0,0
747734389,0,0,0,0,0
747933335,0,0,0,0,0
748132238,0,0,0,0,0
748331080,0,0,0,0,0
748530038,0,0,0,0,0
748729010,0,0,0,0,0
748932848,0,0,0,0,0
749131733,0,0,0,0,0
749330664,0,0,0,0,0
749534580,0,0,0,0,0
749733532,0,0,0,0,0
749932364,0,0,0,0,0
750131271,0,0,0,0,0
750330214,0,0,0,0,0
750534125,0,0,0,0,0
750733053,0,0,0,0,0
750931987,0,0,0,0,0
751130886,0,0,0,0,0
751329731,0,0,0,0,0
751533625,0,0,0,0,0
751732594,0,0,0,0,0
751931489,0,0,0,0,0
752135375,0,0,0,0,0
752334265,0,0,0,0,0
752533301,0,0,0,0,0
752732236,0,0,0,0,0
752931258,0,0,0,0,0
753135065,0,0,0,0,0
753334053,0,0,0,0,0
753533020,0,0,0,0,0
753732008,0,0,0,0,0
753930978,0,0,0,0,0
754129979,0,0,0,0,0
754333801,0,0,0,0,0
754532274,0,0,0,0,0
754731192,0,0,0,0,0
754935041,0,0,0,0,0
755133941,0,0,0,0,0
755332928,0,0,0,0,0
755531771,0,0,0,0,0
755730684,0,0,0,0,0
755934660,0,0,0,0,0
756133600,0,0,0,0,0
756332446,0,0,0,0,0
756531334,0,0,0,0,0
756730208,0,0,0,0,0
756929237,0,0,0,0,0
757133050,0,0,0,0,0
757331939,0,0,0,0,0
757535886,0,0,0,0,0
757734883,0,0,0,0,0
757933660,0,0,0,0,0
758132635,0,0,0,0,0
758331598,0,0,0,0,0
758530429,0,0,0,0,0
758734303,0,0,0,0,0
758933236,0,0,0,0,0
759132128,0,0,0,0,0
759331021,0,0,0,0,0
759529993,0,0,0,0,0
759733810,0,0,0,0,0
759932800,0,0,0,0,0
760131715,0,0,0,0,0
760335573,0,0,0,0,0
760534516,0,0,0,0,0
760733430,0,0,0,0,0
760932287,0,0,0,0,0
761131200,0,0,0,0,0
761330127,0,0,0,0,0
761534001,0,0,0,0,0
761732922,0,0,0,0,0
761931812,0,0,0,0,0
762130736,0,0,0,0,0
762334625,0,0,0,0,0
762533595,0,0,0,0,0
762732513,0,0,0,0,0
762936398,0,0,0,0,0
763135307,0,0,0,0,0
763334288,0,0,0,0,0
763533137,0,0,0,0,0
763732120,0,0,0,0,0
763931098,0,0,0,0,0
764130092,0,0,0,0,0
764333849,0,0,0,0,0
764532862,0,0,0,0,0
764731926,0,0,0,0,0
764930850,0,0,0,0,0
765129842,0,0,0,0,0
765333667,0,0,0,0,0
765532601,0,0,0,0,0
765736466,0,0,0,0,0
765935500,0,0,0,0,0
766134425,0,0,0,0,0
766332818,0,0,0,0,0
766531727,0,0,0,0,0
766730621,0,0,0,0,0
766929527,0,0,0,0,0
767133446,0,0,0,0,0
767332353,0,0,0,0,0
767531273,0,0,0,0,0
767735104,0,0,0,0,0
767934065,0,0,0,0,0
768132979,0,0,0,0,0
768331896,0,0,0,0,0
768535791,0,0,0,0,0
768734719,0,0,0,0,0
768933580,0,0,0,0,0
769132586,0,0,0,0,0
769331432,0,0,0,0,0
769530361,0,0,0,0,0
769729251,0,0,0,0,0
769933130,0,0,0,0,0
770132026,0,0,0,0,0
770330948,0,0,0,0,0
770534839,0,0,0,0,0
770733863,0,0,0,0,0
770932753,0,0,0,0,0
771131630,0,0,0,0,0
771335519,0,0,0,0,0
771534501,0,0,0,0,0
771733338,0,0,0,0,0
771932300,0,0,0,0,0
772131205,0,0,0,0,0
772330062,0,0,0,0,0
772528937,0,0,0,0,0
772732873,0,0,0,0,0
772931734,0,0,0,0,0
773130743,0,0,0,0,0
773334569,0,0,0,0,0
773533559,0,0,0,0,0
773732452,0,0,0,0,0
773931380,0,0,0,0,0
774135262,0,0,0,0,0
774334153,0,0,0,0,0
774533014,0,0,0,0,0
774731954,0,0,0,0,0
774930922,0,0,0,0,0
775129922,0,0,0,0,0
775328893,0,0,0,0,0
775532700,0,0,0,0,0
775731676,0,0,0,0,0
775935566,0,0,0,0,0
776134565,0,0,0,0,0
776333558,0,0,0,0,0
776532504,0,0,0,0,0
776731456,0,0,0,0,0
776935417,0,0,0,0,0
777134348,0,0,0,0,0
777332733,0,0,0,0,0
777531681,0,0,0,0,0
777730626,0,0,0,0,0
777929513,0,0,0,0,0
778133432,0,0,0,0,0
778332326,0,0,0,0,0
778536166,0,0,0,0,0
778735143,0,0,0,0,0
778934053,0,0,0,0,0
779132947,0,0,0,0,0
779331805,0,0,0,0,0
779530728,0,0,0,0,0
779734636,0,0,0,0,0
779933582,0,0,0,0,0
780132429,0,0,0,0,0
780331409,0,0,0,0,0
780530360,0,0,0,0,0
780729185,0,0,0,0,0
780933166,0,0,0,0,0
781132040,0,0,0,0,0
781335917,0,0,0,0,0
781534811,0,0,0,0,0
781733716,0,0,0,0,0
781932634,0,0,0,0,0
782131514,0,0,0,0,0
782330519,0,0,0,0,0
782534319,0,0,0,0,0
782733314,0,0,0,0,0
782932203,0,0,0,0,0
783131127,0,0,0,0,0
783330070,0,0,0,0,0
783533876,0,0,0,0,0
783732854,0,0,0,0,0
783931697,0,0,0,0,0
784135609,0,0,0,0,0
784334525,0,0,0,0,0
784533479,0,0,0,0,0
784732379,0,0,0,0,0
784931301,0,0,0,0,0
785130188,0,0,0,0,0
785334061,0,0,0,0,0
785533001,0,0,0,0,0
785731904,0,0,0,0,0
785930805,0,0,0,0,0
786134736,0,0,0,0,0
786333675,0,0,0,0,0
786532669,0,0,0,0,0
786736519,0,0,0,0,0
786935495,0,0,0,0,0
787134492,0,0,0,0,0
787333406,0,0,0,0,0
787532476,0,0,0,0,0
787731372,0,0,0,0,0
787930351,0,0,0,0,0
788134204,0,0,0,0,0
788333183,0,0,0,0,0
788531600,0,0,0,0,0
788730468,0,0,0,0,0
788934434,0,0,0,0,0
789133334,0,0,0,0,0
789332294,0,0,0,0,0
789531185,0,0,0,0,0
789735046,0,0,0,0,0
789933937,0,0,0,0,0
790132985,0,0,0,0,0
790331785,0,0,0,0,0
790530738,0,0,0,0,0
790729634,0,0,0,0,0
790933477,0,0,0,0,0
791132399,0,0,0,0,0
791331295,0,0,0,0,0
791530266,0,0,0,0,0
791734142,0,0,0,0,0
791933059,0,0,0,0,0
792131985,0,0,0,0,0
792335826,0,0,0,0,0
792534796,0,0,0,0,0
792733629,0,0,0,0,0
792932609,0,0,0,0,0
793131505,0,0,0,0,0
793330415,0,0,0,0,0
793529289,0,0,0,0,0
793733232,0,0,0,0,0
793932137,0,0,0,0,0
794131040,0,0,0,0,0
794334965,0,0,0,0,0
794533858,0,0,0,0,0
794732758,0,0,0,0,0
794931665,0,0,0,0,0
795135579,0,0,0,0,0
795334455,0,0,0,0,0
795533430,0,0,0,0,0
795732364,0,0,0,0,0
795931191,0,0,0,0,0
796130142,0,0,0,0,0
796329071,0,0,0,0,0
796532925,0,0,0,0,0
796731843,0,0,0,0,0
796930768,0,0,0,0,0
797134649,0,0,0,0,0
797333587,0,0,0,0,0
797532511,0,0,0,0,0
797731503,0,0,0,0,0
797930484,0,0,0,0,0
798134341,0,0,0,0,0
798333288,0,0,0,0,0
798532276,0,0,0,0,0
798731287,0,0,0,0,0
798930241,0,0,0,0,0
799129209,0,0,0,0,0
799333092,0,0,0,0,0
799532045,0,0,0,0,0
799735932,0,0,0,0,0
799934370,0,0,0,0,0
800133274,0,0,0,0,0
800332156,0,0,0,0,0
800531134,0,0,0,0,0
800735027,0,0,0,0,0
800933917,0,0,0,0,0
801132795,0,0,0,0,0
801331741,0,0,0,0,0
801530629,0,0,0,0,0
801729590,0,0,0,0,0
801933427,0,0,0,0,0
802132389,0,0,0,0,0
802331295,0,0,0,0,0
802535148,0,0,0,0,0
802734132,0,0,0,0,0
802933016,0,0,0,0,0
803131948,0,0,0,0,0
803330806,0,0,0,0,0
803534746,0,0,0,0,0
803733662,0,0,0,0,0
803932532,0,0,0,0,0
804131470,0,0,0,0,0
804330412,0,0,0,0,0
804529233,0,0,0,0,0
804733178,0,0,0,0,0
804932092,0,0,0,0,0
805136047,0,0,0,0,0
805334874,0,0,0,0,0
805533875,0,0,0,0,0
805732707,0,0,0,0,0
805931636,0,0,0,0,0
806130542,0,0,0,0,0
806334492,0,0,0,0,0
806533315,0,0,0,0,0
806732287,0,0,0,0,0
806931215,0,0,0,0,0
807130117,0,0,0,0,0
807333951,0,0,0,0,0
807532936,0,0,0,0,0
807731876,0,0,0,0,0
807935743,0,0,0,0,0
808134604,0,0,0,0,0
808333551,0,0,0,0,0
808532427,0,0,0,0,0
808731433,0,0,0,0,0
808930388,0,0,0,0,0
809134205,0,0,0,0,0
809333232,0,0,0,0,0
809532189,0,0,0,0,0
809731177,0,0,0,0,0
809930118,0,0,0,0,0
810134061,0,0,0,0,0
810332923,0,0,0,0,0
810536824,0,0,0,0,0
810735782,0,0,0,0,0
810934760,0,0,0,0,0
811133818,0,0,0,0,0
811332190,0,0,0,0,0
811531024,0,0,0,0,0
811729991,0,0,0,0,0
811933871,0,0,0,0,0
812132793,0,0,0,0,0
812331738,0,0,0,0,0
812530658,0,0,0,0,0
812734563,0,0,0,0,0
812933438,0,0,0,0,0
813132312,0,0,0,0,0
813336287,0,0,0,0,0
813535108,0,0,0,0,0
813734064,0,0,0,0,0
813932939,0,0,0,0,0
814131874,0,0,0,0,0
814330820,0,0,0,0,0
814529735,0,0,0,0,0
814733556,0,0,0,0,0
814932534,0,0,0,0,0
815131433,0,0,0,0,0
815330322,0,0,0,0,0
815534172,0,0,0,0,0
815733122,0,0,0,0,0
815932046,0,0,0,0,0
816135974,0,0,0,0,0
816334890,0,0,0,0,0
816533817,0,0,0,0,0
816732700,0,0,0,0,0
816931572,0,0,0,0,0
817130513,0,0,0,0,0
817329385,0,0,0,0,0
817533314,0,0,0,0,0
817732235,0,0,0,0,0
817931164,0,0,0,0,0
818135008,0,0,0,0,0
818333898,0,0,0,0,0
818532844,0,0,0,0,0
818731784,0,0,0,0,0
818935655,0,0,0,0,0
819134513,0,0,0,0,0
819333493,0,0,0,0,0
819532421,0,0,0,0,0
819731325,0,0,0,0,0
819930338,0,0,0,0,0
820129338,0,0,0,0,0
820333170,0,0,0,0,0
820532135,0,0,0,0,0
820731069,0,0,0,0,0
820934883,0,0,0,0,0
821133926,0,0,0,0,0
821332885,0,0,0,0,0
821531912,0,0,0,0,0
821735692,0,0,0,0,0
821934752,0,0,0,0,0
822133771,0,0,0,0,0
822332111,0,0,0,0,0
822531029,0,0,0,0,0
822729943,0,0,0,0,0
822928883,0,0,0,0,0
823132777,0,0,0,0,0
823331678,0,0,0,0,0
823535609,0,0,0,0,0
823734441,0,0,0,0,0
823933446,0,0,0,0,0
824132317,0,0,0,0,0
824331202,0,0,0,0,0
824535150,0,0,0,0,0
824733982,0,0,0,0,0
824932935,0,0,0,0,0
825131897,0,0,0,0,0
825330803,0,0,0,0,0
825529661,0,0,0,0,0
825733525,0,0,0,0,0
825932505,0,0,0,0,0
826131376,0,0,0,0,0
826335357,0,0,0,0,0
826534268,0,0,0,0,0
826733150,0,0,0,0,0
826932012,0,0,0,0,0
827130910,0,0,0,0,0
827334832,0,0,0,0,0
827533830,0,0,0,0,0
827732684,0,0,0,0,0
827931553,0,0,0,0,0
828130501,0,0,0,0,0
828329357,0,0,0,0,0
828533313,0,0,0,0,0
828732194,0,0,0,0,0
828936120,0,0,0,0,0
829135055,0,0,0,0,0
829333930,0,0,0,0,0
829532830,0,0,0,0,0
829731813,0,0,0,0,0
829930720,0,0,0,0,0
830134617,0,0,0,0,0
830333460,0,0,0,0,0
830532401,0,0,0,0,0
830731289,0,0,0,0,0
830930221,0,0,0,0,0
831134099,0,0,0,0,0
831333021,0,0,0,0,0
831532028,0,0,0,0,0
831735893,0,0,0,0,0
831934840,0,0,0,0,0
832133841,0,0,0,0,0
832332815,0,0,0,0,0
832531739,0,0,0,0,0
832730762,0,0,0,0,0
832934644,0,0,0,0,0
833133586,0,0,0,0,0
833332597,0,0,0,0,0
833531532,0,0,0,0,0
833730021,0,0,0,0,0
833933813,0,0,0,0,0
834132728,0,0,0,0,0
834336637,0,0,0,0,0
834535555,0,0,0,0,0
834734506,0,0,0,0,0
834933356,0,0,0,0,0
835132305,0,0,0,0,0
835331251,0,0,0,0,0
835530143,0,0,0,0,0
835733985,0,0,0,0,0
835932919,0,0,0,0,0
836131775,0,0,0,0,0
836330789,0,0,0,0,0
836529682,0,0,0,0,0
836733613,0,0,0,0,0
836932431,0,0,0,0,0
837136381,0,0,0,0,0
837335303,0,0,0,0,0
837534137,0,0,0,0,0
837733080,0,0,0,0,0
837932081,0,0,0,0,0
838130907,0,0,0,0,0
838329887,0,0,0,0,0
838533690,0,0,0,0,0
838732705,0,0,0,0,0
838931562,0,0,0,0,0
839130496,0,0,0,0,0
839334359,0,0,0,0,0
839533283,0,0,0,0,0
839732212,0,0,0,0,0
839936152,0,0,0,0,0
840134970,0,0,0,0,0
840333933,0,0,0,0,0
840532870,0,0,0,0,0
840731772,0,0,0,0,0
840930633,0,0,0,0,0
841129584,0,0,0,0,0
841333463,0,0,0,0,0
841532383,0,0,0,0,0
841731290,0,0,0,0,0
841930204,0,0,0,0,0
842134135,0,0,0,0,0
842332998,0,0,0,0,0
842532023,0,0,0,0,0
842735810,0,0,0,0,0
842934789,0,0,0,0,0
843133765,0,0,0,0,0
843332720,0,0,0,0,0
843531703,0,0,0,0,0
843730671,0,0,0,0,0
843929692,0,0,0,0,0
844133504,0,0,0,0,0
844332486,0,0,0,0,0
844531562,0,0,0,0,0
844729906,0,0,0,0,0
844934292,0,0,0,0,0
845132707,0,0,0,0,0
845331707,0,0,0,0,0
845530521,0,0,0,0,0
845734473,0,0,0,0,0
845933336,0,0,0,0,0
846132299,0,0,0,0,0
846331168,0,0,0,0,0
846530139,0,0,0,0,0
846729036,0,0,0,0,0
846932944,0,0,0,0,0
847131793,0,0,0,0,0
847330738,0,0,0,0,0
847534697,0,0,0,0,0
847733553,0,0,0,0,0
847932420,0,0,0,0,0
848131348,0,0,0,0,0
848335319,0,0,0,0,0
848534258,0,0,0,0,0
848733057,0,0,0,0,0
848931967,0,0,0,0,0
849130930,0,0,0,0,0
849329816,0,0,0,0,0
849528794,0,0,0,0,0
849732657,0,0,0,0,0
849931591,0,0,0,0,0
850135476,0,0,0,0,0
850334401,0,0,0,0,0
850533239,0,0,0,0,0
850732191,0,0,0,0,0
850931131,0,0,0,0,0
851135020,0,0,0,0,0
851333891,0,0,0,0,0
851532821,0,0,0,0,0
851731717,0,0,0,0,0
851930681,0,0,0,0,0
852129630,0,0,0,0,0
852333476,0,0,0,0,0
852532389,0,0,0,0,0
852731238,0,0,0,0,0
852935248,0,0,0,0,0
853134123,0,0,0,0,0
853332988,0,0,0,0,0
853531876,0,0,0,0,0
853730863,0,0,0,0,0
853934702,0,0,0,0,0
854133678,0,0,0,0,0
854332631,0,0,0,0,0
854531684,0,0,0,0,0
854730617,0,0,0,0,0
854929811,0,0,0,0,0
855133545,0,0,0,0,0
855332438,0,0,0,0,0
855536353,0,0,0,0,0
855735249,0,0,0,0,0
855934371,0,0,0,0,0
856133318,0,0,0,0,0
856331660,0,0,0,0,0
856530513,0,0,0,0,0
856734485,0,0,0,0,0
856933337,0,0,0,0,0
857132308,0,0,0,0,0
857331188,0,0,0,0,0
857530126,0,0,0,0,0
857733990,0,0,0,0,0
857932962,0,0,0,0,0
858131770,0,0,0,0,0
858335746,0,0,0,0,0
858534581,0,0,0,0,0
858733572,0,0,0,0,0
858932496,0,0,0,0,0
859131341,0,0,0,0,0
859330341,0,0,0,0,0
859534181,0,0,0,0,0
859733153,0,0,0,0,0
859931991,0,0,0,0,0
860130940,0,0,0,0,0
860329906,0,0,0,0,0
860533692,0,0,0,0,0
860732620,0,0,0,0,0
860936517,0,0,0,0,0
861135436,0,0,0,0,0
861334343,0,0,0,0,0
861533259,0,0,0,0,0
861732254,0,0,0,0,0
861931138,0,0,0,0,0
862129974,0,0,0,0,0
862333910,0,0,0,0,0
862532819,0,0,0,0,0
862731748,0,0,0,0,0
862930640,0,0,0,0,0
863134528,0,0,0,0,0
863333440,0,0,0,0,0
863532389,0,0,0,0,0
863736249,0,0,0,0,0
863935137,0,0,0,0,0
864134081,0,0,0,0,0
864333019,0,0,0,0,0
864531927,0,0,0,0,0
864730846,0,0,0,0,0
864929787,0,0,0,0,0
865133623,0,0,0,0,0
865332618,0,0,0,0,0
865531663,0,0,0,0,0
865730601,0,0,0,0,0
865934409,0,0,0,0,0
866133417,0,0,0,0,0
866332451,0,0,0,0,0
866536275,0,0,0,0,0
866735266,0,0,0,0,0
866934248,0,0,0,0,0
867133222,0,0,0,0,0
867332134,0,0,0,0,0
867530575,0,0,0,0,0
867729458,0,0,0,0,0
867936041,0,0,0,0,0
868132355,0,0,0,0,0
868331252,0,0,0,0,0
868535043,0,0,0,0,0
868734019,0,0,0,0,0
868932959,0,0,0,0,0
869131811,0,0,0,0,0
869335676,0,0,0,0,0
869534664,0,0,0,0,0
869733515,0,0,0,0,0
869932481,0,0,0,0,0
870131334,0,0,0,0,0
870330320,0,0,0,0,0
870529232,0,0,0,0,0
870733060,0,0,0,0,0
870932078,0,0,0,0,0
871130950,0,0,0,0,0
871334832,0,0,0,0,0
871533773,0,0,0,0,0
871732661,0,0,0,0,0
871931634,0,0,0,0,0
872130560,0,0,0,0,0
872334336,0,0,0,0,0
872533296,0,0,0,0,0
872732262,0,0,0,0,0
872931142,0,0,0,0,0
873130111,0,0,0,0,0
873328965,0,0,0,0,0
873532894,0,0,0,0,0
873731771,0,0,0,0,0
873935579,0,0,0,0,0
874134532,0,0,0,0,0
874333448,0,0,0,0,0
874532363,0,0,0,0,0
874731284,0,0,0,0,0
874935239,0,0,0,0,0
875134089,0,0,0,0,0
875333053,0,0,0,0,0
875531947,0,0,0,0,0
875730866,0,0,0,0,0
875929773,0,0,0,0,0
876128803,0,0,0,0,0
876332612,0,0,0,0,0
876531595,0,0,0,0,0
876735418,0,0,0,0,0
876934425,0,0,0,0,0
877133468,0,0,0,0,0
877332301,0,0,0,0,0
877531332,0,0,0,0,0
877735204,0,0,0,0,0
877934212,0,0,0,0,0
878133111,0,0,0,0,0
878329302,0,0,0,0,0
878530562,0,0,0,0,0
878729515,0,0,0,0,0
878928413,0,0,0,0,0
879132302,0,0,0,0,0
879331189,0,0,0,0,0
879535147,0,0,0,0,0
879734008,0,0,0,0,0
879932881,0,0,0,0,0
880131869,0,0,0,0,0
880330836,0,0,0,0,0
880534613,0,0,0,0,0
880733643,0,0,0,0,0
880932454,0,0,0,0,0
881131430,0,0,0,0,0
881330316,0,0,0,0,0
881529229,0,0,0,0,0
881733184,0,0,0,0,0
881932038,0,0,0,0,0
882135945,0,0,0,0,0
882334889,0,0,0,0,0
882533768,0,0,0,0,0
882732654,0,0,0,0,0
882931661,0,0,0,0,0
883130508,0,0,0,0,0
883334346,0,0,0,0,0
883533316,0,0,0,0,0
883732179,0,0,0,0,0
883931148,0,0,0,0,0
884130038,0,0,0,0,0
884333960,0,0,0,0,0
884532886,0,0,0,0,0
884731775,0,0,0,0,0
884935657,0,0,0,0,0
885134539,0,0,0,0,0
885333519,0,0,0,0,0
885532353,0,0,0,0,0
885731288,0,0,0,0,0
885930266,0,0,0,0,0
886134083,0,0,0,0,0
886333062,0,0,0,0,0
886531984,0,0,0,0,0
886730840,0,0,0,0,0
886929822,0,0,0,0,0
887133669,0,0,0,0,0
887332586,0,0,0,0,0
887536479,0,0,0,0,0
887730569,0,0,0,0,0
887934354,0,0,0,0,0
888133353,0,0,0,0,0
888332302,0,0,0,0,0
888531329,0,0,0,0,0
888730278,0,0,0,0,0
888934155,0,0,0,0,0
889133092,0,0,0,0,0
889332114,0,0,0,0,0
889531049,0,0,0,0,0
889732166,0,0,0,0,0
889933927,0,0,0,0,0
890132308,0,0,0,0,0
890331221,0,0,0,0,0
890535100,0,0,0,0,0
890734048,0,0,0,0,0
890932971,0,0,0,0,0
891131929,0,0,0,0,0
891330840,0,0,0,0,0
891529704,0,0,0,0,0
891733658,0,0,0,0,0
891932551,0,0,0,0,0
892131466,0,0,0,0,0
892330330,0,0,0,0,0
892534231,0,0,0,0,0
892733184,0,0,0,0,0
892932047,0,0,0,0,0
893135969,0,0,0,0,0
893329870,0,0,0,0,0
893533828,0,0,0,0,0
893732700,0,0,0,0,0
893931640,0,0,0,0,0
894130519,0,0,0,0,0
894329426,0,0,0,0,0
894533305,0,0,0,0,0
894732320,0,0,0,0,0
894931181,0,0,0,0,0
895135089,0,0,0,0,0
895334029,0,0,0,0,0
895532927,0,0,0,0,0
895731811,0,0,0,0,0
895935702,0,0,0,0,0
896134609,0,0,0,0,0
896333490,0,0,0,0,0
896532437,0,0,0,0,0
896731318,0,0,0,0,0
896930330,0,0,0,0,0
897129191,0,0,0,0,0
897333096,0,0,0,0,0
897531997,0,0,0,0,0
897730915,0,0,0,0,0
897934848,0,0,0,0,0
898133739,0,0,0,0,0
898332631,0,0,0,0,0
898531570,0,0,0,0,0
898730529,0,0,0,0,0
898934347,0,0,0,0,0
899133376,0,0,0,0,0
899332300,0,0,0,0,0
899531279,0,0,0,0,0
899730348,0,0,0,0,0
899929255,0,0,0,0,0
900133054,0,0,0,0,0
900332083,0,0,0,0,0
900535986,0,0,0,0,0
900734904,0,0,0,0,0
900933851,0,0,0,0,0
901132420,0,0,0,0,0
901331921,0,0,0,0,0
901535239,0,0,0,0,0
901734134,0,0,0,0,0
901932961,0,0,0,0,0
902131919,0,0,0,0,0
902330832,0,0,0,0,0
902529820,0,0,0,0,0
902733680,0,0,0,0,0
902932546,0,0,0,0,0
903131437,0,0,0,0,0
903335294,0,0,0,0,0
903534250,0,0,0,0,0
903733213,0,0,0,0,0
903932140,0,0,0,0,0
904131045,0,0,0,0,0
904334984,0,0,0,0,0
904533822,0,0,0,0,0
904732764,0,0,0,0,0
904931705,0,0,0,0,0
905130579,0,0,0,0,0
905329492,0,0,0,0,0
905533391,0,0,0,0,0
905732276,0,0,0,0,0
905936133,0,0,0,0,0
906135077,0,0,0,0,0
906334080,0,0,0,0,0
906532970,0,0,0,0,0
906731894,0,0,0,0,0
906930747,0,0,0,0,0
907134693,0,0,0,0,0
907333578,0,0,0,0,0
907532466,0,0,0,0,0
907731349,0,0,0,0,0
907930289,0,0,0,0,0
908129288,0,0,0,0,0
908333153,0,0,0,0,0
908532003,0,0,0,0,0
908736045,0,0,0,0,0
908934848,0,0,0,0,0
909133727,0,0,0,0,0
909332674,0,0,0,0,0
909531589,0,0,0,0,0
909730461,0,0,0,0,0
909934393,0,0,0,0,0
910133312,0,0,0,0,0
910332273,0,0,0,0,0
910531282,0,0,0,0,0
910730229,0,0,0,0,0
910934105,0,0,0,0,0
911133165,0,0,0,0,0
911332091,0,0,0,0,0
911535924,0,0,0,0,0
911734955,0,0,0,0,0
911933889,0,0,0,0,0
912132892,0,0,0,0,0
912331873,0,0,0,0,0
912530244,0,0,0,0,0
912734152,0,0,0,0,0
912933094,0,0,0,0,0
913131908,0,0,0,0,0
913330899,0,0,0,0,0
913529821,0,0,0,0,0
913733750,0,0,0,0,0
913932558,0,0,0,0,0
914136560,0,0,0,0,0
914335429,0,0,0,0,0
914534304,0,0,0,0,0
914733204,0,0,0,0,0
914932124,0,0,0,0,0
915131075,0,0,0,0,0
915329989,0,0,0,0,0
915533935,0,0,0,0,0
915732818,0,0,0,0,0
915931715,0,0,0,0,0
916130635,0,0,0,0,0
916334466,0,0,0,0,0
916533438,0,0,0,0,0
916732362,0,0,0,0,0
916936228,0,0,0,0,0
917135158,0,0,0,0,0
917334096,0,0,0,0,0
917533036,0,0,0,0,0
917731960,0,0,0,0,0
917930835,0,0,0,0,0
918129712,0,0,0,0,0
918333563,0,0,0,0,0
918532507,0,0,0,0,0
918731430,0,0,0,0,0
918930400,0,0,0,0,0
919134233,0,0,0,0,0
919333151,0,0,0,0,0
919532089,0,0,0,0,0
919736030,0,0,0,0,0
919934943,0,0,0,0,0
920133794,0,0,0,0,0
920332739,0,0,0,0,0
920531631,0,0,0,0,0
920730584,0,0,0,0,0
920929508,0,0,0,0,0
921133409,0,0,0,0,0
921332269,0,0,0,0,0
921531245,0,0,0,0,0
921735151,0,0,0,0,0
921934117,0,0,0,0,0
922133066,0,0,0,0,0
922332073,0,0,0,0,0
922535917,0,0,0,0,0
922734903,0,0,0,0,0
922933909,0,0,0,0,0
923132909,0,0,0,0,0
923331877,0,0,0,0,0
923530855,0,0,0,0,0
923729234,0,0,0,0,0
923933092,0,0,0,0,0
924132045,0,0,0,0,0
924330943,0,0,0,0,0
924534822,0,0,0,0,0
924733701,0,0,0,0,0
924932714,0,0,0,0,0
925131573,0,0,0,0,0
925335434,0,0,0,0,0
925534362,0,0,0,0,0
925733334,0,0,0,0,0
925932217,0,0,0,0,0
926131173,0,0,0,0,0
926330011,0,0,0,0,0
926528932,0,0,0,0,0
926732851,0,0,0,0,0
926931721,0,0,0,0,0
927135653,0,0,0,0,0
927334569,0,0,0,0,0
927533534,0,0,0,0,0
927732381,0,0,0,0,0
927931306,0,0,0,0,0
928130233,0,0,0,0,0
928334132,0,0,0,0,0
928533083,0,0,0,0,0
928731999,0,0,0,0,0
928930909,0,0,0,0,0
929129888,0,0,0,0,0
929328718,0,0,0,0,0
929532664,0,0,0,0,0
929731488,0,0,0,0,0
929935389,0,0,0,0,0
930134313,0,0,0,0,0
930333236,0,0,0,0,0
930532133,0,0,0,0,0
930731168,0,0,0,0,0
930934954,0,0,0,0,0
931133910,0,0,0,0,0
